url,label,y_pred_url,y_proba_url,ensemble_proba,ensemble_pred
https://ofkezofkoezkf.s3.eu-central-1.amazonaws.com/oke.html,1,1,0.7909999999999999,0.6893499999999999,1
http://221.14.41.218:33498/i,1,1,1.0,0.85,1
http://115.61.117.196:35446/i,1,1,0.9988888888888888,0.8490555555555555,1
http://42.226.71.231:45733/bin.sh,1,1,1.0,0.85,1
https://systeme-programmation-packet.info/captcha/captcha.php,1,1,0.993,0.87405,1
https://zxf.zmk.mybluehost.me/wp-content/tabsan/NRD/a7af852/Sign_in.php,1,1,1.0,0.85,1
https://apiadimn.jp%2Foxzuexgi%2Fvondynfibt%2Fepbiytkqfl%2Feqzvpvsewe%2Fpxiaxruuu%2FbZPuBo%2FFOHRDPJNUM@txklzc.top,1,1,1.0,0.88,1
https://point-pack-transit.com/as.php,1,1,0.984,0.8363999999999999,1
http://219.155.63.241:51740/bin.sh,1,1,1.0,0.85,1
https://pexels.com,0,0,0.6616666666666666,0.3639166666666666,0
https://thenai.org,0,0,0.4240555555555556,0.2332305555555555,0
https://hcmevaluation.securefilestorage.net/education_redirect_second?8c5781c2-7b1e-4035-b1d7-990e269e5380,1,1,1.0,0.85,1
https://eff.org,0,0,0.4362222222222222,0.2399222222222222,0
http://42.177.63.152:50818/i,1,1,1.0,0.85,1
http://parking.fine10.top/i/,1,1,0.9983333333333334,0.8785833333333334,1
https://vercela.cfd/indexco.jp,1,1,0.9868888888888888,0.8388555555555555,1
http://5.255.121.141/nuts/x86,1,1,0.9988888888888888,0.8490555555555555,1
https://tko.swa.mybluehost.me/DHL-UK/,1,1,0.9005555555555554,0.7654722222222221,1
https://sehvooc.cn/Login,1,1,0.954,0.8409,1
http://uw6qwqiq9n.eu-west-1.awsapprunner.com/,1,1,1.0,0.85,1
http://42.226.68.81:36192/i,1,1,1.0,0.85,1
http://imtoken8.com/,1,1,0.944,0.8023999999999999,1
http://222.138.151.155:54246/bin.sh,1,1,1.0,0.85,1
https://app.consultartroca.digital,1,1,0.9733333333333334,0.8273333333333334,1
http://alpenblack.net/mirai.mpsl,1,1,0.762888888888889,0.6484555555555556,0
https://liderservicioenfinanzas.top/,1,1,0.9745,0.858325,1
https://avukatdosyasistemim.com/giris.php,1,1,0.8963333333333334,0.7618833333333334,1
https://dananewsnindo.thebestns.biz.id/,1,1,1.0,0.85,1
http://117.206.79.222:43071/bin.sh,1,1,1.0,0.85,1
https://www.genspark.ai/api/files/s/ZdxClRN3,1,1,0.9633333333333334,0.8188333333333333,1
http://221.15.14.164:49704/bin.sh,1,1,1.0,0.85,1
https://bafkreiaq3pljos4ltygvhnewtlebhqwsqymrhxjb6e4xbx34z5m6dewyp4.ipfs.dweb.link/,1,1,1.0,0.88,1
https://roblox.com.kz/users/1145924834/profile,1,1,0.9933333333333334,0.8443333333333334,1
http://42.226.79.243:59125/i,1,1,1.0,0.85,1
https://lop98z.icu/o/qpp4h/1765272322020#selectedbank9,1,1,0.9895,0.871075,1
http://raiffasenb.ru/mirai.mips,1,1,0.7728888888888887,0.6869555555555554,1
http://178.16.55.189/files/8345013739/q6NeBwC.exe,1,1,1.0,0.85,1
https://docs.google.com/drawings/d/1957gMqMcnChWSFdqdqisBdT-YxwO5_r5-0xFwWH5CU4/edit,1,1,0.9855555555555556,0.8377222222222221,1
http://221.15.16.221:53401/bin.sh,1,1,1.0,0.85,1
http://124.95.26.129:49372/bin.sh,1,1,1.0,0.85,1
https://docs.google.com/drawings/d/1lxC8Vc_6OktMVlTj-X0eD_mxBTLh5ZuQYEPlCxi4w1Y/edit,1,1,0.9855555555555556,0.8377222222222221,1
https://xing.com,0,0,0.1292222222222222,0.0710722222222222,0
https://www.mevetlab.cl/Ytkjmt.exe,1,1,0.8747222222222223,0.7435138888888889,1
https://coenprz.cn/Login/,1,1,0.964,0.8493999999999999,1
https://line.me,0,0,0.2242222222222222,0.1233222222222222,0
http://fullstoryinternal.com,1,1,0.9738333333333334,0.8277583333333334,1
https://mailchi.mp,0,0,0.3053888888888889,0.1679638888888889,0
https://bafybeifpqhyzn73oe4u5fepceonr6hbpvffuxj7vikwnwh3wkrp2v3blei.ipfs.dweb.link/,1,1,1.0,0.88,1
http://91.92.243.183/slovsdih/armv7l,1,1,1.0,0.85,1
https://jd.com,0,0,0.1492222222222222,0.0820722222222222,0
https://cd264336.tw1.ru/SG%20(7)/SG/SG/,1,1,0.8909999999999999,0.7873499999999999,1
https://shapeitengineering.com/arquivo_20251208232022.txt,1,1,0.984,0.8363999999999999,1
https://twcroadrunnersyu.weebly.com/,1,1,1.0,0.85,1
https://streetmuse.top/jp/,1,1,0.949,0.83665,1
https://rilanxo.cfd/indexco.jp,1,1,0.9802222222222222,0.8331888888888889,1
https://warp.siickhorn.ru/5colucm0,1,1,0.9633333333333334,0.8488333333333333,1
https://w3schools.com,0,0,0.3630555555555556,0.1996805555555555,0
http://42.227.200.185:55905/i,1,1,0.9988888888888888,0.8490555555555555,1
https://googletagmanager.com,0,0,0.7333333333333334,0.6233333333333334,0
https://rbfcu-star.azurewebsites.net/(S(e4mo2q2vx5bwddg0ccius5dw))/Main/Login,1,1,0.9133333333333334,0.7763333333333334,1
https://zxkhvwo.cn/Login/,1,1,0.979,0.8621499999999999,1
http://bpkornik.webd.pro/ivZmQydCARZbGfBGrHezqkh149.bin,1,1,0.95,0.8075,1
http://54.160.193.50/bins/mirai.arm5n,1,1,1.0,0.85,1
https://www.apsom.org/Stub.exe,1,1,0.9362222222222222,0.7957888888888889,1
https://allegrolokainie.95271.icu,1,1,0.9983333333333334,0.8785833333333334,1
https://docs.google.com/drawings/d/1w1teieNvtcnllGXzT4g6EI-Fy29nu8ro5RStu6HzlXY/edit,1,1,0.9855555555555556,0.8377222222222221,1
https://point-pack-transit.com/,1,1,0.9387222222222222,0.7979138888888889,1
https://deloitte.com,0,0,0.1552222222222222,0.0853722222222222,0
http://115.55.129.62:35565/bin.sh,1,1,1.0,0.85,1
https://get-now-helpsnet.com/captcha,1,1,0.9415,0.8002749999999998,1
https://online-sharepointmsn-live.weebly.com/,1,1,1.0,0.85,1
https://ytfsjc.com/?token=Cjb50EHGrWBLojxP,1,1,0.9795,0.8325750000000001,1
https://coursera.org,0,0,0.1752222222222222,0.0963722222222222,0
https://hkkcp.meralon.cfd/eqct7,1,1,0.9872222222222224,0.839138888888889,1
https://slack.com,0,0,0.5140555555555556,0.2827305555555556,0
https://kjeyrvi.com%E2%88%95tGmTKR%E2%88%95cdnmQtRBVW%E2%88%95VTtKOVz%E2%88%95rYpVXbM%E2%88%95BHJFAXQ@suuclaqk.qfg7yyok.cn/,1,1,1.0,0.88,1
https://consultas-abertas.netlify.app/?utm_source=organic&amp;amp;utm_campaign=&amp;amp;utm_medium=&amp;amp;utm_content=&amp;amp;utm_term=&amp;amp;xcod=&amp;amp;sck=,1,1,0.8766666666666666,0.14965,0
https://imdb.com,0,0,0.0767222222222222,0.0421972222222222,0
https://51r2drd.icu/gcxfktlf/ZWhXRw/VUmtPB,1,1,0.9895,0.871075,1
https://docs.google.com/drawings/d/1IpCai7hqGXfZZ8r2xOLmKlUGF7YQEnpkU6aaRQPFRjc/edit,1,1,0.9855555555555556,0.8377222222222221,1
http://91.92.243.183/slovsdih/m68k,1,1,1.0,0.85,1
http://italia-brt-it.icu/login?token=jP4dO9eA6bK7gK8u,1,1,0.9795,0.8625750000000001,1
https://mail.wwflt.com/d/v2/i8sEYPg1Iq98PMGIQAFTqg%3d%3d/1KKU4ND60V1V,1,1,1.0,0.85,1
https://webmailreconnectdirectscript.framer.website/,1,1,0.99,0.8415,1
https://docs.google.com/drawings/d/1xxEllcFzbqaV8P42--eM5VE1rtDRI3irN6mUA1TcuFw/edit,1,1,0.9855555555555556,0.8377222222222221,1
https://cnbc.com,0,0,0.1667222222222222,0.0916972222222222,0
https://duconlajoie.planning-lockers.com/as.php,1,1,1.0,0.85,1
https://bellsouth-att-sign-in-f487e4.webflow.io/,1,1,0.9933333333333334,0.8443333333333334,1
https://naver.com,0,0,0.5540555555555556,0.3047305555555556,0
https://youtu.be,0,0,0.4497222222222222,0.2473472222222222,0
https://behance.net,0,0,0.4340555555555555,0.2387305555555555,0
http://182.121.92.85:47918/i,1,1,1.0,0.85,1
https://colwkpo.cn/Login/,1,1,0.964,0.8493999999999999,1
https://nasa.gov,0,0,0.3137222222222223,0.1725472222222222,0
https://trezor-io-start-web-sso-start-us.typedream.app/,1,1,0.9933333333333334,0.8443333333333334,1
https://docs.google.com/drawings/d/1zhoVd39HBYq98YgcIFMFMGfSpTv55mf7xv4vvJhxtYA/edit,1,1,0.9855555555555556,0.8377222222222221,1
http://ictd.printertroubleshoot.com/education_redirect_second/8c5781c2-7b1e-4035-b1d7-990e269e5380,1,1,1.0,0.85,1
https://ca.gov,0,0,0.5188333333333333,0.2853583333333334,0
http://allegrolokalnie.pl-kategorie8491247682451.cfd,1,1,1.0,0.85,1
http://27.213.143.1:60040/i,1,1,1.0,0.85,1
http://54.160.193.50/bins/bins.sh,1,1,1.0,0.85,1
https://youtube-nocookie.com,0,0,0.669,0.36795,0
http://42.226.79.243:59125/bin.sh,1,1,1.0,0.85,1
https://php.net,0,0,0.3387222222222222,0.1862972222222222,0
https://hbcvivi.cn/Login/,1,1,0.964,0.8493999999999999,1
https://amazon.de,0,0,0.1617222222222222,0.0889472222222222,0
http://allegrolokalnie.0378d8274j27xn28.cfd,1,1,1.0,0.85,1
https://coinbase-prox-logi.created.app/,1,1,1.0,0.85,1
https://popular-arrow-693555.framer.app/,1,1,0.99,0.8415,1
http://ipfs.io/ipfs/bafkreifvhxl7ptxsomfqmoneuikemx24xa23w3erpdip477gzhqbzqapdi?eta%5C=3mail@a.b.c0,1,1,0.9696666666666668,0.8242166666666667,1
https://qr-codes.io/eu6ozA,1,0,0.2742222222222222,0.1508222222222222,0
https://epa.gov,0,0,0.1792222222222222,0.0985722222222222,0
https://time.com,0,0,0.3872222222222223,0.2129722222222222,0
https://wix.com,0,0,0.3562222222222222,0.1959222222222222,0
https://docs.google.com/drawings/d/13GGBeiutVLSNLuuOSvuPOjEqrlPMzrBqDhAQspYYkNw/edit,1,1,0.9855555555555556,0.8377222222222221,1
https://roblox.com.py/users/9701593562/profile,1,1,0.97,0.8245,1
http://110.37.121.204:52923/i,1,1,0.9988888888888888,0.8490555555555555,1
https://salesforce.com,0,0,0.2312222222222222,0.1271722222222222,0
https://substack.com,0,0,0.7430555555555556,0.6315972222222223,0
https://indiatimes.com,0,0,0.3730555555555556,0.2051805555555556,0
http://104.168.0.133/J/alaska.ps1,1,1,1.0,0.85,1
https://exodus.walletv3.com/,1,1,0.9983333333333334,0.8485833333333334,1
https://arstechnica.com,0,0,0.1952222222222222,0.1073722222222222,0
http://91.92.243.183/slovsdih/powerpc,1,1,1.0,0.85,1
https://shopify.com,0,0,0.4410555555555555,0.2425805555555555,0
https://infosppl.com/help,1,1,0.954,0.8109,1
http://178.16.55.189/files/151334531/M9NZSGE.exe,1,1,1.0,0.85,1
https://coinspro-eng.framer.ai/,1,1,0.9872222222222224,0.839138888888889,1
https://is.gd/9gPQ7A,1,0,0.6263333333333333,0.3444833333333333,0
https://f5.com,0,0,0.1792222222222222,0.0985722222222222,0
